id,rent,address,educationIndex
17159456,590.0,"6 Holdfast Court LOVELY BANKS,VIC 3213",3.359009265494856
17157432,230.0,"56 Burke Road MALVERN EAST,VIC 3145",3.705592859876792
17156771,500.0,"180 Graham Street BROADMEADOWS,VIC 3047",3.533880304736268
17156640,700.0,"4A Percival Street PRESTON,VIC 3072",3.5279386638261085
17048236,250.0,"53 Beddoe Avenue CLAYTON,VIC 3168",3.4907324473622166
17154513,500.0,"10 Maffra Court POINT LONSDALE,VIC 3225",1.952612340528035
17153385,250.0,"53 Beddoe Avenue CLAYTON,VIC 3168",3.4659302068903597
17151745,380.0,"57 MILL PARK DRIVE MILL PARK,VIC 3082",3.542388150024381
17150795,280.0,"3/46 Windsor Crescent BUNDOORA,VIC 3083",3.483795323161695
17149207,690.0,"9 Walton Street MACEDON,VIC 3440",1.7182874317380468
17148537,170.0,"9 Mayfield Grove CAULFIELD NORTH,VIC 3161",3.6244168960369576
17147925,850.0,"12 Carambola Place BERWICK,VIC 3806",3.4180594662958823
13343508,680.0,"120 Power Avenue CHADSTONE,VIC 3148",3.6548674024592236
17145329,595.0,"6/46 Cosmo Road TRENTHAM,VIC 3458",1.3705587574501323
17145209,180.0,"198 The Avenue PARKVILLE,VIC 3052",3.521781762678394
17145060,680.0,"20 Watson Avenue DROMANA,VIC 3936",1.3003764601154786
17144735,100.0,"346 Moray Street SOUTH MELBOURNE,VIC 3205",3.8107035139103456
17142068,995.0,"293A Glen Huntly Road ELSTERNWICK,VIC 3185",3.8366939030182436
17140114,630.0,"6 Canary Drive ARMSTRONG CREEK,VIC 3217",3.2669026389070766
17139247,601.0202088452088,"44 Aspect Drive DOREEN,VIC 3754",3.600252120883516
17133960,601.0202088452088,"8 Fitzpatrick Street SOUTH MELBOURNE,VIC 3205",3.79982120169296
9458066,440.0,"230 Gordon St FOOTSCRAY,VIC 3011",3.6303119409145626
17130474,450.0,"6 Pine Avenue COWES,VIC 3922",2.023376760666652
17130306,560.0,"1/43 Mitchell St BENDIGO,VIC 3550",3.557573007618775
17129021,650.0,"26 Calista Avenue OAKLEIGH EAST,VIC 3166",3.4299204839944712
17127426,601.0202088452088,"20 Lesney Street RICHMOND,VIC 3121",3.872520047344371
9507500,270.0,"49 Dickson Street SUNSHINE,VIC 3020",3.6147414291114908
16781967,500.0,"1/2A Government Road RYE,VIC 3941",1.9874830642543855
17116589,580.0,"8 Somers Street CRANBOURNE EAST,VIC 3977",3.3781341585438116
16760148,330.0,"803 Malvern Road TOORAK,VIC 3142",3.7880694837967006
17114581,650.0,"2/18 Hayley Drive WARRNAMBOOL,VIC 3280",3.4828918590609215
17114381,490.0,"90 lake Road DAYLESFORD,VIC 3460",2.664897519066537
17105429,620.0,"6 Cedarwood Crescent BERWICK,VIC 3806",3.4908089605121324
17100874,1200.0,"12 Tyrone Street SOUTH YARRA,VIC 3141",3.7128150139956193
17098275,601.0202088452088,"25 Shakespeare Avenue MOUNT HELEN,VIC 3350",3.3837568837353276
17098140,350.0,"4 French Street THOMASTOWN,VIC 3074",3.6432421458728266
17097710,650.0,"17 Fitzroy Street FOOTSCRAY,VIC 3011",3.5697547317273965
17092796,601.0202088452088,"26 Riverside Terrace BARWON HEADS,VIC 3227",1.9550117269639302
17083458,520.0,"17 Souter Street BEACONSFIELD,VIC 3807",3.579742694381439
16630806,185.0,"1/103 Stanhope Street WEST FOOTSCRAY,VIC 3012",3.6057442190647038
17066659,420.0,"4/8 Dale St KENNINGTON,VIC 3550",3.4579795219422103
17066020,695.0,"9 Tasman Road SOMERS,VIC 3927",1.7744614401279029
17061938,890.0,"10 Devon Street PRESTON,VIC 3072",3.6373715314717945
16604089,601.0202088452088,"14 Madeline Street GLEN WAVERLEY,VIC 3150",3.570152283933262
17047837,570.0,"56 Myers Street BENDIGO,VIC 3550",3.5046277042948093
17041226,600.0,"17 Rodney St QUARRY HILL,VIC 3550",3.500061024999673
17020871,720.0,"UNIT 1/78 DRUMMOND STREET CHADSTONE,VIC 3148",3.5769461284201696
17019633,510.0,"13 Mirrabooka Drive CLIFTON SPRINGS,VIC 3222",3.2724306403997243
17013532,550.0,"2/184 Timor Street WARRNAMBOOL,VIC 3280",3.391480146889364
17008743,280.0,"18 Goold Street BURWOOD,VIC 3125",3.4828172787028553
16560275,150.0,"16 Waranga Street DANDENONG NORTH,VIC 3175",3.427956831325414
16999956,170.0,"Room 3, 55 Willesden Drive WAURN PONDS,VIC 3216",3.4723643018501056
16560240,170.0,"37 Buldah Street DANDENONG NORTH,VIC 3175",3.40354666382333
16986338,475.0,"6A Great Ocean Road PORT CAMPBELL,VIC 3269",1.3547735012506485
16982786,122.0,"82 CREEDMORE DRIVE RYE,VIC 3941",1.2318764259323618
16981495,680.0,"33 Seafarer Way POINT COOK,VIC 3030",3.19871171032883
16978602,180.0,"7/1064-1066 Whitehorse Road BOX HILL,VIC 3128",3.6900774691760887
16969622,1195.0,"386 Punt Road SOUTH YARRA,VIC 3141",3.7700385962971863
16951017,750.0,"5C McIvor Court KENNINGTON,VIC 3550",3.466159385882615
16929514,165.0,"6 Katelyn Court WAURN PONDS,VIC 3216",3.3839196723872575
16924684,220.0,"148 Station Street BURWOOD,VIC 3125",3.4364163259382785
16915058,725.0," HEIDELBERG HEIGHTS,VIC 3081",3.567052304603833
16912364,740.0,"2/9 Acacia Street BENDIGO,VIC 3550",3.614329646578699
16902540,240.0,"119-121 Palmerston Street CARLTON,VIC 3053",3.6528507533778214
16900642,680.0,"2 Pitt Street BENDIGO,VIC 3550",3.5906566530099058
16894916,990.0,"29 Monkey Gully Road MANSFIELD,VIC 3722",3.67044079770411
11769543,680.0,"41 Drought Street BENDIGO,VIC 3550",3.5682471864298106
15155585,650.0,"4 Antares Street PETERBOROUGH,VIC 3270",1.3717226290380116
16845014,560.0,"1/65 McIvor Rd BENDIGO,VIC 3550",3.423426319068988
16844988,430.0,"568 Hargreaves Street BENDIGO,VIC 3550",3.610125498488943
16844444,600.0,"30 James Street PORT FAIRY,VIC 3284",2.119380732678014
16840408,1000.0,"1 GRADUATE CRESCENT WHEELERS HILL,VIC 3150",3.570617337214097
16782818,580.0,"11 School Road MUSK,VIC 3461",1.8672643082925326
16779497,470.0,"1/164 Neale Street FLORA HILL,VIC 3550",3.4426076246136925
16771733,1025.0,"38A Alexandra Street ST KILDA EAST,VIC 3183",3.814267759398268
16771718,1015.0,"388 High Street WINDSOR,VIC 3181",3.602819349388792
16771717,775.0,"11 Tennyson Street MALVERN EAST,VIC 3145",3.6588930354647307
16763990,650.0,"688 Batman Rd INDENTED HEAD,VIC 3223",1.242509361620759
16755388,495.0,"99 Princes Highway LUCKNOW,VIC 3875",3.104336543336788
16752513,580.0,"13 Rosalind Street BENDIGO,VIC 3550",3.5829689966722835
16706257,800.0,"16 Michelsen Street NORTH BENDIGO,VIC 3550",3.56605527271792
16697431,560.0,"11 Pyke Street QUARRY HILL,VIC 3550",3.517467293580851
16672189,601.0202088452088,"22 Campbell Street FRANKSTON,VIC 3199",3.728291355502784
16501437,601.0202088452088,"1 Whalers Court PORTLAND,VIC 3305",3.4562962903348504
16635388,601.0202088452088," BOX HILL,VIC 3128",3.6496255641675237
16629874,800.0,"8 Janet Court PORTSEA,VIC 3944",1.8962606295539242
16598330,900.0,"65 Marcia Avenue RYE,VIC 3941",1.1307353206532915
16584495,880.0,"2/47-55 View Street BENDIGO,VIC 3550",3.6113402743073655
16572886,601.0202088452088,"24B Kanowna Street WILLIAMSTOWN,VIC 3016",3.5907047891330457
16480392,630.0,"1A Carola Court KENNINGTON,VIC 3550",3.4726880791694295
14983743,700.0,"9 Casino Street PETERBOROUGH,VIC 3270",1.3679765620829645
16410483,620.0,"4/17 Bobs Street BENDIGO,VIC 3550",3.425537298330316
16398071,500.0,"14A Ethel Street MALVERN,VIC 3144",3.6604735852968453
16368617,230.0,"rooms 1-7/4 Lanark Court WODONGA,VIC 3690",3.3861237460432845
16263542,580.0,"33A Pallett Street GOLDEN SQUARE,VIC 3555",3.4132653791626115
16172708,550.0,"2 Miami Crt BENDIGO,VIC 3550",3.459311434119866
15989035,200.0," BURWOOD,VIC 3125",3.4609174166612195
15969219,420.0,"242A Don Street BENDIGO,VIC 3550",3.600621945178192
15598939,650.0,"59 Hopetoun Street BENDIGO,VIC 3550",3.4908147777251823
15291877,680.0,"109 Hargreaves Street BENDIGO,VIC 3550",3.543365789366266
15240290,130.0,"30 Daly Boulevard HIGHTON,VIC 3216",3.4522760386183498
15128762,450.0,"4/7-9 View Point BENDIGO,VIC 3550",3.5359186492034773
15015598,220.0,"26 Warbla Street DANDENONG NORTH,VIC 3175",3.588668718606965
14938694,700.0,"3/78 Somerville Street FLORA HILL,VIC 3550",3.4887441684551046
14538853,700.0,"3/35 Sternberg Street KENNINGTON,VIC 3550",3.493988737560816
14389076,560.0,"34 Olinda Street QUARRY HILL,VIC 3550",3.5635792383560805
13946458,650.0,"18 Anderson Street NORTH BENDIGO,VIC 3550",3.5618582104362897
13545696,650.0,"101 Queen Street BENDIGO,VIC 3550",3.6237270758240854
12866161,570.0,"36 Honeysuckle Street BENDIGO,VIC 3550",3.5490705525507202
12765991,400.0,"4/9A Smith. Street NORTH BENDIGO,VIC 3550",3.505165733709806
12750949,590.0,"1/46 Lansell Street EAST BENDIGO,VIC 3550",3.3699770432720837
12373649,550.0,"59 Mundy Street BENDIGO,VIC 3550",3.5013270814928754
11245941,850.0,"230 View Street BENDIGO,VIC 3550",3.630465973395893
11173766,650.0,"2 Ingleton Street NORTH BENDIGO,VIC 3550",3.556747123180598
8902052,570.0,"22 Murphy Street BENDIGO,VIC 3550",3.5039946012369083
8253224,550.0,"15 Uley Street BENDIGO,VIC 3550",3.558096095790121
8074858,500.0,"3/37 Day Street EAST BENDIGO,VIC 3550",3.3615825313993213
8074820,600.0,"3 Hoskins Street QUARRY HILL,VIC 3550",3.5440615962027033
17206817,650.0,"16 Blair Street PORTLAND,VIC 3305",3.5540595601903653
17205851,270.0,"21 Beddoe Avenue CLAYTON,VIC 3168",3.4680056708679183
17204521,550.0,"32 Plateau Avenue METUNG,VIC 3904",1.3120824076070958
17203872,550.0,"12 Kenross Court BRAYBROOK,VIC 3019",3.569253887861032
17203028,560.0,"175A Marine Drive SAFETY BEACH,VIC 3936",1.1298470797876559
17202521,220.0,"9 Komodo Road CURLEWIS,VIC 3222",3.331607138577634
17201733,235.0,"1027 Plenty Road KINGSBURY,VIC 3083",3.4487005911380635
17154040,600.0,"59 Cole Street BRAYBROOK,VIC 3019",3.556826173320345
13210903,500.0,"9A Diana Street APOLLO BAY,VIC 3233",1.4303643278497775
17200413,615.0,"2 Stanford Rise MILDURA,VIC 3500",3.3132241642732323
14360075,600.0,"6 Sunbird Garden EPPING,VIC 3076",3.5200432450808914
13917946,250.0,"123 Thornhill Road HIGHTON,VIC 3216",3.5823222478704064
17197789,480.0,"14 Tarooh Street CAPE PATERSON,VIC 3995",1.0785719549840953
17196484,620.0,"2 Kirkwood Road PAKENHAM,VIC 3810",3.318865170936186
17196168,800.0,"36 Hamilton Street SAFETY BEACH,VIC 3936",1.1093438115510361
17186803,320.0,"2/124 Merrijig Drive TORQUAY,VIC 3228",3.3669413238889465
17185024,175.0,"4 North Valley Road HIGHTON,VIC 3216",3.5395090524460615
17184281,595.0,"15 Twakurra Street RYE,VIC 3941",1.2252742057659525
17182833,550.0,"42 Lansdowne St BLAIRGOWRIE,VIC 3942",1.6946648749826214
17182660,520.0,"9 Shelterbelt Avenue WEIR VIEWS,VIC 3338",3.422499145745328
17182273,1200.0,"39B Dromana Avenue BENTLEIGH EAST,VIC 3165",3.4860454194340753
17180549,550.0,"37 Orange Grove BAYSWATER,VIC 3153",3.495506665366399
17173414,495.0,"26 McLeod Street KIRWANS BRIDGE,VIC 3608",1.559091238634492
15983271,500.0,"12 Treetops Terrace SKENES CREEK,VIC 3233",1.3075400761372358
16525456,645.0,"31 San Sebastian Drive POINT COOK,VIC 3030",3.441805218960913
17163734,900.0,"36 Gardenia Road BALWYN NORTH,VIC 3104",3.590537475637464
17162831,680.0,"11 Ranfurlie Avenue POINT COOK,VIC 3030",3.293913303644293
16541719,650.0,"20 Yarrow Street OCEAN GROVE,VIC 3226",1.8497290085243465
17155616,185.0,"37 Fogarty Avenue HIGHTON,VIC 3216",3.4260138381913627
16974078,315.0,"1 Lindisfarne Ave CROYDON,VIC 3136",3.556473189117415
17153607,550.0,"7 Bishopthorpe Road WILLIAMS LANDING,VIC 3027",3.20079076486038
17151652,160.0,"18-20 Bay Road MOUNT MARTHA,VIC 3934",3.129658227522696
17147913,1200.0,"12 Robertswood Close DONCASTER EAST,VIC 3109",3.4450463009630403
16465768,890.0,"6 Cassinia Road TEMPLESTOWE LOWER,VIC 3107",3.5882288544051715
17146244,210.0,"34 Coventry Crescent MILL PARK,VIC 3082",3.5243258914422952
16916036,350.0,"258 Latrobe Terrace NEWTOWN,VIC 3220",3.66405557374917
17144649,500.0,"7 Adam Street RYE,VIC 3941",1.1669254689611182
17030693,300.0,"51 Braund Avenue BELL POST HILL,VIC 3215",3.3583804992728123
17143541,500.0,"116A Percy St PORTLAND,VIC 3305",3.5182592561688324
17142508,850.0,"2/74 Harlington Street CLAYTON,VIC 3168",3.5390063482153136
17127421,900.0,"315 Deans Marsh Lorne Road DEANS MARSH,VIC 3235",1.342481350417939
14371879,495.0,"33 Kinglake Drive MANOR LAKES,VIC 3024",3.443954699601461
17118834,540.0,"16 Juliet Avenue TARNEIT,VIC 3029",3.4169647795051814
16323052,370.0,"2 May Park Terrace HORSHAM,VIC 3400",3.4418201047842807
17111037,500.0,"1 Block 67 Pumps Road RED CLIFFS,VIC 3496",2.1050096751410843
17108119,600.0,"13 Bachli Street RYE,VIC 3941",1.2035626862723254
17108029,480.0,"18 Hawdon Street SHEPPARTON,VIC 3630",3.6136101194340147
17093017,970.0,"18 bell cres POINT COOK,VIC 3030",3.202747710085622
17086033,950.0,"81 Lake Mokoan Rd GOORAMBAT,VIC 3725",0.6649883026735468
16156351,230.0,"12 Auguste Avenue CLAYTON,VIC 3168",3.4216945337548825
17076791,1185.0,"6 Westmore Ave SORRENTO,VIC 3943",2.0011501851389086
17074270,480.0,"15 Woronora Way WALLAN,VIC 3756",1.9688033813146268
17071588,601.0202088452088,"49 Regent Street BRIGHTON EAST,VIC 3187",3.633800120506229
16877778,320.0,"6/60 Halpin Crescent SHEPPARTON,VIC 3630",3.506459260621833
17052746,900.0,"65 Marcia Ave RYE,VIC 3941",1.1233452034571707
17027842,601.0202088452088," NEWTOWN,VIC 3220",3.698871465340421
17026307,280.0,"4 Frederick Street BENDIGO,VIC 3550",3.571343054074344
17024366,650.0,"12 Ronald Street SORRENTO,VIC 3943",2.092610611209049
17005462,645.0,"1/59 Santa Monica Blvd POINT LONSDALE,VIC 3225",1.9711502397113803
16976139,920.0,"2B2B/23 Mackenzie St MELBOURNE,VIC 3000",3.8007966534507016
16969726,460.0,"50 Green Street WINDSOR,VIC 3181",3.6489467553164046
16937762,480.0,"7 Whitehead Street BLAIRGOWRIE,VIC 3942",1.7649094980603697
16924079,650.0,"19 Maroa Street TARNEIT,VIC 3029",3.4313129223649423
16922449,500.0,"1/563 Clayton Road CLAYTON SOUTH,VIC 3169",3.4364664531310143
16047087,260.0,"200 Elgar Road BOX HILL SOUTH,VIC 3128",3.407661977587464
16899463,290.0,"50 Green Street WINDSOR,VIC 3181",3.6513557405537256
16881718,500.0,"106/55 Villiers Street NORTH MELBOURNE,VIC 3051",3.694025079186112
16743082,695.0,"15 Lydgate Street BLAIRGOWRIE,VIC 3942",1.6769322633414716
16611300,490.0,"12 Clematis Crescent MANOR LAKES,VIC 3024",3.4654485946400504
16597907,100.0,"23C Oakes Avenue CLAYTON SOUTH,VIC 3169",3.3727799176692623
16576765,450.0,"16 Rodney Street RYE,VIC 3941",1.1773028591136527
16347581,200.0,"32 Clanbrae Avenue BURWOOD,VIC 3125",3.4158201787631235
14153244,330.0,"6 Aberdeen St GEELONG WEST,VIC 3218",3.6891092475135165
16306131,700.0,"29 Specimen Hill Road GOLDEN SQUARE,VIC 3555",3.41585436450395
16202019,1200.0," BLAIRGOWRIE,VIC 3942",1.8560119101018324
13860314,475.0,"65 Burton St LALOR,VIC 3075",3.5355941179483032
13210966,200.0,"72 McLachlan Street APOLLO BAY,VIC 3233",1.4541675472864006
17206625,550.0,"31 Birdie Street WODONGA,VIC 3690",3.2317416504482117
17206148,601.0202088452088,"8 Euston St MALVERN,VIC 3144",3.797386109143159
17205751,601.0202088452088,"77 Walkers Road MOUNT ELIZA,VIC 3930",3.5040023204987785
17204948,850.0,"12 Walerna Road GLEN IRIS,VIC 3146",3.6501137742989505
17204342,825.0,"25 Campbell Street BENTLEIGH,VIC 3204",3.6558191518693897
17203411,680.0,"19 Tainton Road BURWOOD EAST,VIC 3151",3.563573558072428
17202002,670.0,"22 King Street PRAHRAN,VIC 3181",3.6218856519335088
17200201,500.0,"41 Rainsford Drive NOBLE PARK NORTH,VIC 3174",3.601062737390815
17199039,530.0,"605/10 Trenerry Crescent ABBOTSFORD,VIC 3067",3.514688406142052
17198397,900.0,"35 Antibes Street PARKDALE,VIC 3195",3.6866283758223313
17197132,750.0,"21 Dover St CREMORNE,VIC 3121",3.7605416990996883
17169370,995.0,"47 Somerset Road GLEN IRIS,VIC 3146",3.5506421609938488
17193966,815.0,"2 Downing Street BLACKBURN,VIC 3130",3.658425295434185
17192835,800.0,"295A Burnley St RICHMOND,VIC 3121",3.778092871941797
17192165,520.0,"5 Centre Court TORQUAY,VIC 3228",3.406482760953689
17191712,550.0,"27 Ethio Street TARNEIT,VIC 3029",3.391413998084409
17190565,820.0,"44 Victoria Road HAWTHORN EAST,VIC 3123",3.7615087801109173
17189824,830.0,"6 Bewdley St ORMOND,VIC 3204",3.5380506923872757
17189735,500.0,"12 Besant Street HAMPTON EAST,VIC 3188",3.6620956534957907
17189427,650.0,"26 Malmsbury St KEW,VIC 3101",4.113530269718207
16202391,175.0,"21 Stewart Street ORMOND,VIC 3204",3.6649025876418055
17188762,925.0,"64 Canadian Bay Road MOUNT ELIZA,VIC 3930",3.4455346909891547
17188526,815.0,"19 Elgin Street HAWTHORN,VIC 3122",3.931280006743324
17186349,800.0,"407 Glen Eira Road CAULFIELD NORTH,VIC 3161",3.685247666077349
17185710,200.0,"8 Charles Street KEW,VIC 3101",4.085762555665661
17185713,130.0,"8 Survey Street RICHMOND,VIC 3121",3.7461927945188638
17184051,700.0,"22 Davis Street KEW,VIC 3101",4.047154888817037
17174898,601.0202088452088,"24 Wattle Valley Road CANTERBURY,VIC 3126",3.9329119656454306
16667896,580.0,"1A Paddington Road HUGHESDALE,VIC 3166",3.57265284219028
17171287,795.0,"24 Trafalgar Street MONT ALBERT,VIC 3127",3.7574545110794855
17169356,950.0,"5 Lang Court MALVERN EAST,VIC 3145",3.5994273659761022
17168382,601.0202088452088,"89 Rathmines Road HAWTHORN EAST,VIC 3123",3.846646032031881
17166597,630.0,"8 Stewart Street MURRUMBEENA,VIC 3163",3.5315246120256534
17164363,780.0,"16 Hill Road BALWYN NORTH,VIC 3104",3.730827693957149
17162588,650.0,"57 Baker St RICHMOND,VIC 3121",3.6917038888924196
17146328,750.0,"16 O'Grady Street CARLTON NORTH,VIC 3054",3.6050187336317103
17177487,540.0,"4 Golflinks Avenue WODONGA,VIC 3690",3.3359396243163397
17177149,880.0,"6 Napier Place SOUTH MELBOURNE,VIC 3205",3.762624129061111
17176252,260.0,"9 Watties Road TEMPLESTOWE,VIC 3106",3.036937345947454
17176176,800.0,"247 Burnley St RICHMOND,VIC 3121",3.762130769182625
17159036,700.0,"2 Canterbury Street HUGHESDALE,VIC 3166",3.5465508123307754
17202353,125.0,"55 Park Street ABBOTSFORD,VIC 3067",3.7073586039627715
17196857,510.0,"6 Oleander Court WODONGA,VIC 3690",3.470696550182109
17185702,795.0,"182 Stewart Street BRUNSWICK EAST,VIC 3057",3.604064971790951
17168633,650.0,"19 Herlitz Drive EPPING,VIC 3076",3.3632612908387096
17167683,695.0,"244 Williamstown Road PORT MELBOURNE,VIC 3207",3.7018013276276274
17165179,330.0,"2/66 Curdie St COBDEN,VIC 3266",2.1816597874249335
17207200,380.0,"4/70 Timor Street WARRNAMBOOL,VIC 3280",3.4050398269814015
17206968,880.0,"31 Manor Drive FRANKSTON SOUTH,VIC 3199",3.504233402571256
17184430,545.0,"8 Tucker Road VERMONT,VIC 3133",3.5191284373534
17170540,580.0,"24 Church Street PARKVILLE,VIC 3052",3.5451472924051712
17199734,795.0,"9/24 Kingsley Street ELWOOD,VIC 3184",3.631110269303745
17199696,600.0,"62 Woods Street NEWPORT,VIC 3015",3.670895159905578
16722394,700.0,"28 Dunkerrin Avenue GISBORNE,VIC 3437",2.0505472561781066
12121367,500.0,"18 Algerd Way PAKENHAM,VIC 3810",3.3767433298477227
17190785,825.0,"42 Westbury Grove ST KILDA EAST,VIC 3183",3.7628507368363975
17187572,670.0,"10 Peckville Street CLIFTON HILL,VIC 3068",3.610848952439933
17187300,1050.0,"18 Leila Road CARNEGIE,VIC 3163",3.6001331671491235
15291419,530.0,"3 Aura Lane CAROLINE SPRINGS,VIC 3023",3.512708182746737
17185947,475.0,"4 Amy Close HOPPERS CROSSING,VIC 3029",3.4189979695791637
17184860,695.0,"46 Ella Grove CHELSEA,VIC 3196",3.488734927709319
17184325,750.0,"14 McCrae Street ELWOOD,VIC 3184",3.6717674488509386
17182153,600.0,"27 Cranbrook Circuit OFFICER,VIC 3809",3.399361777753824
17182047,550.0,"11 Stanhope Place PAKENHAM,VIC 3810",3.381217922389533
17180836,1200.0,"85 Nicholson Street CARLTON,VIC 3053",3.684551552386268
17176260,795.0,"31 Daly Street BRUNSWICK WEST,VIC 3055",3.4813154501636623
17175586,600.0,"20 Marwick Street FLEMINGTON,VIC 3031",3.6291145950783568
17174091,580.0,"119 Rae Street FITZROY NORTH,VIC 3068",3.6592675507601946
17172772,650.0,"2A Daniel Close PATTERSON LAKES,VIC 3197",3.2294820727543607
17171126,1100.0,"546 Station Street CARLTON NORTH,VIC 3054",3.6553606686813938
17170552,480.0,"26 Runcorn Crescent DEER PARK,VIC 3023",3.584350522353936
17167817,520.0,"3 McDonald Street WERRIBEE,VIC 3030",3.6178966154439167
15840399,425.0,"1/86 Hogans Road HOPPERS CROSSING,VIC 3029",3.488676425407224
17158267,680.0,"16 Brocchi Road NEW GISBORNE,VIC 3438",3.4254628877888793
17157619,650.0,"86 Kallay Street CLAYTON SOUTH,VIC 3169",3.4884247418020964
17156676,601.0202088452088,"15 Imbros Street HAMPTON,VIC 3188",3.846104781925656
15855203,115.0,"36 Gardeners Road BENTLEIGH EAST,VIC 3165",3.527621724011963
17156228,601.0202088452088,"15 Huntingfield Road BRIGHTON,VIC 3186",3.7330295130963496
17155577,950.0,"208 St Georges Road NORTHCOTE,VIC 3070",3.6814427165572186
17154994,650.0,"443 Clarke Street NORTHCOTE,VIC 3070",3.5192341826323124
17153678,601.0202088452088,"2A Bayview Street ELSTERNWICK,VIC 3185",3.7609544303007
17152750,601.0202088452088,"13 Glenview Rise BERWICK,VIC 3806",3.4899267820894675
17152054,775.0,"151 Coppin Street RICHMOND,VIC 3121",3.8312252776103346
17151601,670.0,"34 Hedderwick Street BALWYN NORTH,VIC 3104",3.7514779803774956
17150964,690.0,"10 Anjaya Ct BLACKBURN,VIC 3130",3.5976469786426604
15029060,500.0,"5/28 Cassels Road BRUNSWICK,VIC 3056",3.5202200565244484
14126712,425.0,"46 Torrance Drive HARKNESS,VIC 3337",3.138970672971812
17134567,470.0,"2/73 Marine Parade ELWOOD,VIC 3184",3.6481759031894523
17131568,570.0,"43 Neville Street BOX HILL SOUTH,VIC 3128",3.4046622549765746
17126937,925.0,"27 Kasouka Road CAMBERWELL,VIC 3124",3.830340118885018
17093191,595.0,"370 Warrigal Road CHELTENHAM,VIC 3192",3.5122808988085006
17093123,1150.0,"6 Willansby Avenue BRIGHTON,VIC 3186",3.734336867968457
17074973,670.0,"21 Loller Street BRIGHTON,VIC 3186",3.7426814894875164
17057578,275.0,"11 Peacock Street BRIGHTON,VIC 3186",3.7061069510955447
17050184,800.0,"30 Cambridge Street COLLINGWOOD,VIC 3066",3.6811367985858157
16991448,650.0,"45 Baker Street RICHMOND,VIC 3121",3.713419885789607
16964767,601.0202088452088,"54 Urquhart Street HAWTHORN,VIC 3122",3.804228370661185
16934548,180.0,"4 Church Street ABBOTSFORD,VIC 3067",3.736650100390829
16921494,601.0202088452088,"1168 Burke Rd BALWYN NORTH,VIC 3104",3.631298865475931
16807234,601.0202088452088,"39 Canterbury St RICHMOND,VIC 3121",3.7481738730385574
17207485,600.0,"24 Goodison Grove MOUNT COTTRELL,VIC 3024",3.2168446347754553
17207452,550.0,"3 Japonica Grove FRANKSTON SOUTH,VIC 3199",3.7048228517634234
17207352,640.0,"60 Scotland Circuit CRANBOURNE WEST,VIC 3977",3.4173189295890465
17207339,900.0,"1 The Mews WATERWAYS,VIC 3195",3.431598955106371
17207271,750.0,"13 Dorset Road MOUNT MARTHA,VIC 3934",2.573371349263855
16198374,650.0,"19 Sussex Street MOONEE PONDS,VIC 3039",3.7049540265206167
17207122,1000.0,"10A Orchard Drive CROYDON,VIC 3136",3.4104412243577302
17207047,700.0,"126 Bellair Street KENSINGTON,VIC 3031",3.6255895287915756
17206963,700.0,"73 Fraser Street RICHMOND,VIC 3121",3.71556597815081
17206943,515.0,"7 Garganey Road ARMSTRONG CREEK,VIC 3217",3.0771701675266554
17206928,800.0,"157 Gower Street Street PRESTON,VIC 3072",3.4983347135365364
17206800,480.0,"639 Gilbert Road RESERVOIR,VIC 3073",3.563701498575302
17206656,580.0,"42 Simpson Street KYNETON,VIC 3444",2.798889922757684
17206469,135.0,"26 Olivette Avenue UPWEY,VIC 3158",3.5126432398027125
17206447,400.0,"21 Oberon Street ALFREDTON,VIC 3350",3.3860298104401045
17206384,400.0,"706 Humffray Street South MOUNT PLEASANT,VIC 3350",3.663236240953891
17206376,550.0,"1/17 Mock Street FOREST HILL,VIC 3131",3.518076261043241
15792907,520.0,"10 Tasker Street WYNDHAM VALE,VIC 3024",3.366624261122128
13513032,550.0,"8 Lachie Grove POINT COOK,VIC 3030",3.1447406961060587
17206261,620.0,"36 Willandra Circuit WARRAGUL,VIC 3820",3.327433098603814
17206090,370.0,"4 Haywood Street MORWELL,VIC 3840",3.4723364611094536
17206002,560.0,"66 Albany Drive MULGRAVE,VIC 3170",3.4814814141125185
17205806,630.0,"10 Sarah Street SUNSHINE WEST,VIC 3020",3.5135467218040617
17205747,750.0,"5 Sherwin Street KENSINGTON,VIC 3031",3.5632588545307455
17205680,460.0,"40 Stodart Street COLAC,VIC 3250",3.388217638911871
16886016,420.0,"3/37-39 Potter Street DANDENONG,VIC 3175",3.6301771746502545
15914710,520.0,"73 David Avenue KEILOR EAST,VIC 3033",3.5653599798806335
17205521,600.0,"16 Danzig Street KALKALLO,VIC 3064",3.437089424796283
17205496,540.0,"6 Tulsk Close HAMPTON PARK,VIC 3976",3.5637068052644736
17205454,800.0,"7 Burrowes Street ASCOT VALE,VIC 3032",3.5769401980197166
17205413,490.0,"25 Lugano Avenue ALFREDTON,VIC 3350",3.2930275266518194
16047583,500.0,"17 William Street HASTINGS,VIC 3915",2.7681189541671607
17205365,525.0,"1/18 Lewis Street FRANKSTON,VIC 3199",3.7246813734309825
17205144,130.0,"6 Agnes Street YARRAVILLE,VIC 3013",3.6311828207593564
16231449,145.0,"22 McLauchlin Ave SANDRINGHAM,VIC 3191",3.823771257003659
17205120,601.0202088452088,"66 John Fawkner Drive ENDEAVOUR HILLS,VIC 3802",3.5196467380077414
