rent,suburb_encoded,bedroom,bathroom,parking,propertyType_Apartment,propertyType_Block of Units,propertyType_Duplex,propertyType_House,propertyType_Semi-Detached,propertyType_Terrace,propertyType_Townhouse,propertyType_Villa,under 20,20-39,40-59,60+,Owner,Renter,Single,propertyFeatures_encoded,doc2vec_embedding_1,doc2vec_embedding_2,doc2vec_embedding_4,doc2vec_embedding_5,doc2vec_embedding_6,doc2vec_embedding_7,doc2vec_embedding_9,educationIndex,transportIndex,lifeIndex
601.0202088452088,631.047871488089,4.0,2.0,2.0,0,0,0,1,0,0,0,0,29,17,31,23,60,40,43,1.6577509696922132,-1.1639293,0.40984464,0.5821489,-0.26153287,-0.3414311,-0.118846774,0.058234245,3.7001623770113454,3.2431136428211493,3.887509644214216
700.0,711.6671848421848,2.0,1.0,1.0,0,0,0,1,0,0,0,0,27,33,29,11,54,46,42,0.1523822505339078,-1.9507408,-0.092879415,-0.2229901,-0.78572863,0.4029912,0.33451864,0.47156394,3.525281690164493,3.8285961433155538,3.652774436416212
240.0,560.2283597176003,3.0,3.0,2.0,0,0,0,1,0,0,0,0,14,45,19,22,45,55,42,2.236796725992716,-0.34524173,-0.5497222,-0.33217642,0.24115644,-0.24673885,0.3664331,-0.41825143,3.628774611067117,3.823843163135159,4.043044788608769
1100.0,807.0067362817364,3.0,2.0,2.0,0,0,0,1,0,0,0,0,34,15,26,25,83,17,35,0.1523822505339078,-0.45559227,-0.5205997,-0.17095312,1.0538851,0.6176202,0.12861767,0.41210496,3.695064759976083,3.682670536818448,3.751213206786129
720.0,663.125,3.0,2.0,2.0,0,0,0,1,0,0,0,0,27,18,28,27,89,11,26,1.087942138613036,-0.3336333,-0.24706328,1.1987784,0.4379933,-0.17560117,0.02087763,0.7106003,3.1676202585264432,2.917968341604184,3.885363062336301
690.0,677.651632763842,2.0,1.0,1.0,0,0,0,1,0,0,0,0,15,56,26,4,37,63,48,1.3113629391655028,-0.3871286,-0.10704851,0.036720216,0.38035697,-0.358669,0.32931337,0.0489327,3.746554128007329,3.78213644818312,3.845686345720535
690.0,672.7914882414882,2.0,2.0,3.0,0,0,0,1,0,0,0,0,20,30,31,19,58,42,43,0.9214274655341936,-0.8460609,0.3678863,0.10886504,0.027850002,0.11240053,0.3063647,0.15699312,3.664648168449584,3.0876224747256567,3.662201852987454
601.0202088452088,612.137375102375,3.0,1.0,1.0,0,0,0,1,0,0,0,0,34,12,32,22,68,32,33,1.3498363988285382,-0.122890234,0.47651738,0.5565992,0.92657834,0.520007,0.16587983,0.20505169,3.7462930407301673,3.804749316631225,3.728411906435401
370.0,587.2958768427519,5.0,2.0,3.0,0,0,0,1,0,0,0,0,24,26,21,29,76,24,36,0.1523822505339078,-1.057363,0.10239828,0.5803905,0.67036825,0.9117898,-0.06296891,-0.26655716,3.796475119200214,3.8246338755847664,3.858097391614363
601.0202088452088,670.5457047957049,3.0,2.0,2.0,0,0,0,1,0,0,0,0,14,45,24,17,55,45,53,1.7360447358669666,-0.28539848,0.14852452,0.12799186,-0.13278854,0.04488179,-0.20304242,0.36096197,3.806023238907025,3.8315848234748624,3.5997228924025384
560.0,696.4285714285714,3.0,1.0,2.0,0,0,0,1,0,0,0,0,22,29,17,32,73,27,41,0.1523822505339078,-0.495427,-0.31578135,0.6459615,-0.16580595,0.46490398,-0.37458083,-0.5928375,3.595674620074993,4.716621238627684,3.732262342365824
117.0,633.1435788873289,3.0,2.0,1.0,0,0,0,1,0,0,0,0,24,23,32,21,67,33,35,0.1523822505339078,-0.56664765,0.8905076,0.12543587,-0.14315969,0.46902654,0.5752003,-0.2108396,3.951433641334028,4.2446381703364855,3.8574433162068416
825.0,698.3333333333334,4.0,2.0,2.0,0,0,0,1,0,0,0,0,36,27,31,6,91,9,30,1.910379048076131,-0.08687174,0.23804617,-0.41398558,-1.4741739,0.35120693,0.3827577,0.044609964,3.524657343085994,2.974337971546567,3.845748267140824
601.0202088452088,536.2850391584766,3.0,1.0,2.0,0,0,0,1,0,0,0,0,20,27,30,23,68,32,48,0.1523822505339078,0.06863868,-0.7308048,0.2645682,0.17901187,-0.56451017,-0.06188017,0.32049644,3.5733727549161864,2.932926948428808,4.069767825871071
540.0,623.2,3.0,1.0,1.0,0,0,0,1,0,0,0,0,22,35,26,18,58,42,50,0.125946621476491,0.032643437,0.39640975,-0.35067186,0.02632232,0.120337695,-0.52447057,-0.5596893,3.415661689573288,3.392618863220135,3.643384355225793
601.0202088452088,807.0067362817364,3.0,2.0,2.0,0,0,0,1,0,0,0,0,26,18,25,31,82,18,39,0.1523822505339078,-0.6779283,-0.4233353,-0.3307574,-0.1174918,0.6689327,-0.18444946,0.35951906,3.604075704901792,3.671290263045937,3.6556848962816857
1100.0,807.0067362817364,6.0,4.0,2.0,0,0,0,1,0,0,0,0,25,22,24,29,83,17,34,0.1523822505339078,-0.18869722,0.7227786,-0.5544064,0.089803025,-0.57943815,-0.6588392,-0.34375435,3.5784087780761635,3.823409231927899,3.68937281416964
950.0,786.9080835380835,4.0,3.0,2.0,0,0,0,1,0,0,0,0,26,19,33,22,82,18,39,2.965232734748805,-0.27937317,0.90282387,-0.4039199,-0.052402362,0.53426635,-0.35583106,0.20365804,3.612516389417687,3.2738251283937294,3.435504031664556
560.0,572.1428571428571,4.0,2.0,2.0,0,0,0,1,0,0,0,0,24,24,31,21,74,26,37,0.8763395199671518,-0.017582893,0.36131155,0.044341415,-0.44271517,-0.12448606,-0.19172809,0.02578938,3.322995409255305,3.2819468329742736,3.433779714712483
770.0,670.5457047957049,2.0,1.0,1.0,0,0,0,1,0,0,0,0,17,38,25,19,45,55,57,0.1523822505339078,-0.5755863,-0.86426294,-0.20067918,-0.2822276,0.40123227,0.122859746,0.2861575,3.859992190063503,3.824925736534032,3.8285075695605406
670.0,551.2962962962963,4.0,2.0,2.0,0,0,0,1,0,0,0,0,39,28,26,7,76,24,36,0.1523822505339078,-0.32816505,-0.10546458,-0.59386444,-0.019547686,0.027596802,-0.17627808,0.1158061,3.26108823042883,2.923474251996534,3.7678605222690784
625.0,617.3367014742014,2.0,1.0,1.0,0,0,0,1,0,0,0,0,7,41,26,27,40,60,51,1.17526443593259,-0.2718594,-0.3374685,0.1446478,0.5267772,-0.27040085,-0.03216791,-1.2021844,3.721989890276789,4.946396186568341,3.685091888461472
530.0,449.2692307692308,3.0,2.0,2.0,0,0,0,1,0,0,0,0,21,21,26,31,70,30,46,1.3754839527094709,0.30233562,0.059183598,-0.55873203,-0.008357525,-0.32272303,-0.7657676,-0.09127228,3.4099380336816414,2.738504568611644,3.3100867179254974
690.0,754.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,21,32,25,22,53,47,47,1.4437400326388767,-0.11368221,-3.552437e-05,-0.39487776,-1.1024569,-0.4411499,-0.020074308,-0.35569084,3.6297779613193466,3.824427130125137,3.745712948022241
650.0,587.2958768427519,2.0,2.0,1.0,0,0,0,1,0,0,0,0,26,35,24,15,40,60,49,0.1523822505339078,-0.119399905,0.65418893,0.78476906,-0.18065593,0.2245352,-0.1905292,0.031128675,3.7094586390484334,3.8205389489973056,3.7918481010345184
1200.0,587.2958768427519,3.0,2.0,2.0,0,0,0,1,0,0,0,0,17,46,23,13,38,62,50,0.3886072004582093,-1.0941341,-0.9372946,-0.10468492,-0.5887459,0.46823213,-0.7142061,-0.29205695,3.8224604552487538,3.8212695821110567,3.5024266970468925
675.0,557.8125,3.0,2.0,2.0,0,0,0,1,0,0,0,0,20,26,26,28,81,19,45,0.5617851820021271,0.68883896,-0.5454289,-0.39784083,0.24273078,0.21229509,-0.79789305,-0.15085438,3.373507388109537,3.3595999443096543,3.853875728535585
1075.0,613.0085326235326,3.0,1.0,1.0,0,0,0,1,0,0,0,0,25,21,28,25,77,23,36,1.273726557005877,-0.57870245,-0.7158898,-0.034853935,-0.11343008,0.53080845,-0.32554647,0.6417657,3.7347324632917926,3.8093421376678736,3.794095168244312
900.0,653.284006961507,3.0,2.0,1.0,0,0,0,1,0,0,0,0,18,33,31,18,49,51,47,0.1523822505339078,-1.7216542,1.1238909,-0.40108475,0.121069536,-0.39653134,0.6348479,-0.06806871,3.7873167374074272,3.843238126591555,3.890121538288663
1150.0,754.0816167076168,4.0,3.0,2.0,0,0,0,1,0,0,0,0,27,28,27,19,77,23,43,0.1523822505339078,-0.27626038,-0.011644721,-0.12951475,0.45196646,0.8209884,-0.3561702,0.4593705,3.808532607572965,3.770907379347824,3.840224370713357
520.0,520.3846153846154,4.0,2.0,2.0,0,0,0,1,0,0,0,0,32,30,24,14,72,28,34,0.9100086552126117,0.77882767,-0.76137984,0.4689046,0.9640804,-0.19546643,0.47289804,0.8845586,3.3771017043236373,2.7423373065127694,3.258021042714065
140.0,645.9608594389844,4.0,3.0,2.0,0,0,0,1,0,0,0,0,30,25,27,18,74,26,41,0.1523822505339078,-1.0685018,-0.11667991,-0.19975281,0.04676713,0.50660753,0.26496246,0.5878492,3.5108896021645544,3.6424620110817214,3.1787938553743507
601.0202088452088,613.0085326235326,4.0,3.0,3.0,0,0,0,1,0,0,0,0,22,23,31,24,84,16,32,2.7437271619188,-0.31072485,-0.5330858,0.88108575,0.19627325,0.16533974,0.12668967,-0.08339602,3.7138553647976416,3.8286434197206702,3.608289995225201
601.0202088452088,653.868229283002,3.0,2.0,1.0,0,0,0,1,0,0,0,0,21,29,28,22,72,28,39,0.1523822505339078,-2.3263965,0.40262055,-0.7517303,-0.4819035,-0.37744635,0.07798627,0.48557526,3.702424578258609,3.8219623089809134,3.880296442312253
601.0202088452088,672.0020208845209,5.0,5.0,2.0,0,0,0,1,0,0,0,0,29,20,25,26,79,21,40,1.0236322754730822,-1.2123063,-0.7910162,-0.46180233,0.50115186,1.2966591,1.1397755,-0.4335671,3.596712525440441,3.2984249218353043,3.680797463189515
780.0,646.5022454272454,3.0,1.0,3.0,0,0,0,1,0,0,0,0,27,27,25,21,74,26,44,0.1523822505339078,0.0480963,0.17279649,-0.32759526,-0.49590856,1.1180806,0.12746531,-0.36386377,3.520074068069402,3.818261695792944,3.847416839756436
395.0,524.2786494958908,1.0,1.0,1.0,0,0,0,1,0,0,0,0,10,58,18,15,33,67,54,0.125946621476491,-0.2115804,0.70105225,-0.2592565,-1.3044055,-0.68727434,-0.20665845,-1.2373478,3.559832429507104,3.285686863247835,3.433816310800681
970.0,623.2,4.0,2.0,2.0,0,0,0,1,0,0,0,0,26,25,26,22,70,30,44,0.5770066516849636,-0.42312413,-0.32356548,-0.03771189,-0.4388728,0.035037488,-0.010339141,0.8388578,3.541651792590744,3.8367064332982777,3.5601558881603723
650.0,623.2,3.0,1.0,2.0,0,0,0,1,0,0,0,0,36,22,29,13,84,16,39,0.7175864624316379,-0.3085515,-0.10102844,-0.17627811,-0.020763844,0.21463087,-0.41985872,0.68371683,3.5295901547948443,3.796883887198325,3.574663127170014
830.0,685.0360898472708,2.0,1.0,1.0,0,0,0,1,0,0,0,0,9,68,19,5,33,67,57,0.1523822505339078,-0.2383163,-0.2361784,0.39991558,0.685043,-0.07752156,-0.47288802,0.0395903,3.876490328095876,3.810991951994786,3.899022973363375
670.0,637.1428571428571,2.0,1.0,1.0,0,0,0,1,0,0,0,0,11,54,25,10,36,64,51,0.5422795359353062,-0.22421438,0.05965221,0.9672804,0.67939883,-0.50240064,0.45462313,-0.2962312,3.6367622308727983,4.268845853638664,4.0128645743458495
720.0,834.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,13,42,23,21,51,49,58,0.901907662054264,-0.57845485,1.4931196,0.31475115,0.49513477,0.03567761,0.019015044,0.16004956,3.592046322371523,4.499551155465485,3.567405022032542
820.0,699.4600174037674,3.0,2.0,2.0,0,0,0,1,0,0,0,0,24,20,26,30,75,25,35,0.1523822505339078,0.58322036,0.94049835,-0.8956456,-0.6495043,0.86848307,0.5782898,0.25905648,3.7588931571156494,4.964830004540778,4.007283792424113
630.0,524.2786494958908,3.0,1.0,1.0,0,0,0,1,0,0,0,0,24,30,23,23,72,28,51,0.7671407017584807,0.23703039,-0.07055533,0.62365866,0.18006049,-0.4414022,-0.2603723,0.5263697,3.5866325363232168,3.7094937082967743,3.550788740974327
825.0,560.2283597176003,2.0,1.0,1.0,0,0,0,1,0,0,0,0,20,42,26,12,52,48,47,0.1523822505339078,-0.862107,0.39933336,-0.20084703,-0.61781454,0.81180763,-0.057897627,-0.32203037,3.6113279399678673,3.822151981902244,3.767054033509544
820.0,578.2276685183207,2.0,1.0,2.0,0,0,0,1,0,0,0,0,12,52,23,13,40,60,53,0.1523822505339078,-0.16673249,-0.1474061,-0.018710524,0.08349086,0.2182711,-0.11626622,0.38211697,3.690389428492484,3.8143304969335214,3.9415151501222736
850.0,560.2283597176003,2.0,1.0,1.0,0,0,0,1,0,0,0,0,11,53,25,11,39,61,48,0.1523822505339078,0.055621147,-0.23598874,0.3795833,0.07778667,0.5261917,-0.0052479506,0.26275334,3.645873584429096,3.813807489400864,3.889957719554788
950.0,653.284006961507,4.0,1.0,1.0,0,0,0,1,0,0,0,0,18,47,29,6,39,61,60,0.1523822505339078,0.15696526,-0.32201362,-0.42833796,-0.035298854,-0.12182483,-0.35797057,-0.15577443,3.7468639577851617,3.8236554471416726,3.660949214203945
1100.0,613.0085326235326,4.0,2.0,2.0,0,0,0,1,0,0,0,0,33,17,30,20,84,16,31,1.396477245027907,0.512758,0.65050703,0.06809802,0.049973235,0.99483204,0.35551938,0.03656581,3.646949675864248,3.5138055765619107,3.615535773992764
601.0202088452088,664.4314584064583,5.0,4.0,2.0,0,0,0,1,0,0,0,0,32,22,27,20,85,15,32,0.8509907965412236,-0.7433244,-0.0020897388,1.2039691,-0.40333036,0.41096887,-0.07162166,-0.36536208,3.663260926247773,3.839148535621905,3.7588944092739633
915.0,601.4533432783434,3.0,2.0,2.0,0,0,0,1,0,0,0,0,13,46,27,14,40,60,43,0.1523822505339078,-0.74995434,-1.1202918,-0.73319006,-0.3456812,0.23623297,-0.20875534,-0.25694162,3.781767156984312,3.8256098963598175,4.016394144144624
915.0,601.4533432783434,3.0,2.0,2.0,0,0,0,1,0,0,0,0,13,46,27,14,40,60,43,0.1523822505339078,-0.50589585,-1.2299038,-0.7592478,-0.41620904,0.38826975,-0.40936854,-0.0671642,3.792734528830764,3.787692063675592,4.008409668524927
1095.0,703.4090909090909,4.0,3.0,2.0,0,0,0,1,0,0,0,0,22,31,25,23,76,24,39,0.1559221017361389,0.4524306,0.04828787,-0.9075086,-0.9035735,-0.19684006,0.4962737,0.6119789,3.4945407373475224,3.471391314040657,3.806086951601805
600.0,571.5837543509418,3.0,1.0,2.0,0,0,0,1,0,0,0,0,8,55,16,21,11,89,69,0.9028937453354458,0.13265216,0.66847205,0.18282253,-0.015278235,0.32841304,0.6057139,-0.2333748,3.71392008770591,3.3292770893614807,3.70019392807176
875.0,637.1428571428571,3.0,2.0,1.0,0,0,0,1,0,0,0,0,19,41,28,12,59,41,51,1.4175996889262024,-0.10228008,0.3664086,0.16106713,0.14284311,0.028263122,0.22445367,0.0650354,3.63593257911692,3.8292786746472185,3.881284554601029
700.0,703.4090909090909,3.0,2.0,2.0,0,0,0,1,0,0,0,0,26,26,23,25,87,13,43,1.4537919231073504,1.0192862,0.70962113,-0.080744,0.051747903,0.38919708,0.24343154,0.42301345,3.613620970223831,3.1105056557990443,3.6209548501958855
550.0,543.6932404082404,3.0,2.0,2.0,0,0,0,1,0,0,0,0,25,44,19,11,91,9,32,1.196409962842305,-0.5399903,-0.7385098,-0.8138118,-0.7983156,-0.35657495,-0.36253694,-0.26738784,3.575685148706808,2.9240532049031787,3.4622704270969846
395.0,547.3415004704898,3.0,2.0,2.0,0,0,0,1,0,0,0,0,24,33,26,17,73,27,47,0.4618244234594687,0.5407584,0.19732368,1.1524428,0.09854348,-0.46942332,-0.35971007,0.5689538,3.4488237362511582,2.991233756467185,3.524753834042872
601.0202088452088,582.3021480880705,4.0,2.0,2.0,0,0,0,1,0,0,0,0,16,42,27,15,44,56,54,1.3272467037302975,-1.5064082,0.63122725,-0.1997292,0.39916247,0.7657269,0.7557372,0.051532954,3.5929518454802825,3.831644466394924,3.508764850339048
700.0,670.5457047957049,2.0,1.0,1.0,0,0,0,1,0,0,0,0,10,49,31,10,47,53,49,0.1523822505339078,-0.34931982,0.0031100512,-0.33364525,0.107294366,0.15906116,0.16873561,0.9799418,3.808117509742464,3.8467856353257175,4.018207628398828
550.0,485.7407407407408,4.0,2.0,2.0,0,0,0,1,0,0,0,0,24,25,23,27,44,56,53,0.6955639082497902,-0.5336139,0.15227616,0.5828512,0.48005247,-0.23814452,-0.7160238,0.3791334,3.3762539399635925,1.9346324450426755,2.2813181269153477
601.0202088452088,569.7189048789048,4.0,2.0,4.0,0,0,0,1,0,0,0,0,17,23,24,36,63,37,46,0.1523822505339078,-0.85948014,-0.43403828,-0.6172128,0.17700048,0.30971852,-0.5315634,-0.15393713,3.6813109389869054,3.828266555300281,3.816662965451899
150.0,601.4533432783434,4.0,2.0,2.0,0,0,0,1,0,0,0,0,24,41,24,11,38,62,48,2.1648634089760077,-0.17641568,1.1342711,-0.4854624,0.4816398,0.05638525,-0.3091924,-0.9553178,3.8923864222179607,3.805952793111344,3.59060320508812
460.0,449.2692307692308,3.0,1.0,1.0,0,0,0,1,0,0,0,0,20,24,24,32,66,34,55,0.9279749890307734,-0.54844016,0.39174044,-0.077934206,-0.18742065,-0.073753655,-0.7704984,-0.44317383,3.4546678869979366,2.7332005024198764,3.423450530413234
825.0,685.0360898472708,3.0,2.0,1.0,0,0,0,1,0,0,0,0,10,52,28,10,28,72,45,1.1225987080649578,-0.07027376,-0.025587559,0.32248992,0.6371889,0.2264798,-0.003061682,-0.49009174,3.9285138080970112,4.495328369191752,3.683858153060412
140.0,632.2962962962963,4.0,3.0,3.0,0,0,0,1,0,0,0,0,26,28,28,17,76,24,42,0.6770644625222024,0.13310516,-0.67748797,0.043711975,-0.14513718,0.24336424,0.97056544,-0.3031528,3.625982776336719,3.8401380936098937,3.5901312364747358
1200.0,664.4314584064583,4.0,3.0,2.0,0,0,0,1,0,0,0,0,28,30,25,17,75,25,49,0.1523822505339078,-0.27814305,-0.12942016,0.27503225,-0.44220123,1.1012568,0.59780145,-0.4094166,3.546000211045527,3.808652990808009,3.605725439029777
940.0,723.3632334152334,4.0,2.0,1.0,0,0,0,1,0,0,0,0,27,23,31,19,80,20,38,0.868603481550211,-0.6450402,0.4562922,-0.24269632,0.4724322,-0.5208802,-1.0181586,-0.054755002,3.5042291876628995,3.831450694613117,3.973107238964321
620.0,517.6923076923077,3.0,3.0,2.0,0,0,0,1,0,0,0,0,22,31,24,22,58,42,49,0.7502431247515335,-0.9214777,0.5186413,-0.00999853,-0.03574936,-0.106315345,0.5775587,-0.090482995,3.543302244349817,3.121148610316507,3.7773265340154936
480.0,485.7407407407408,2.0,1.0,1.0,0,0,0,1,0,0,0,0,23,28,25,24,43,57,52,0.2592117098167406,-0.66772586,-0.32157028,-0.25757566,-1.635357,0.38229612,-0.028051972,0.60414577,3.3705280573267213,1.9365580670720888,2.0971563111117595
625.0,626.5660960367483,2.0,1.0,1.0,0,0,0,1,0,0,0,0,25,30,28,17,73,27,45,0.7371691943543631,-0.7075753,0.019601464,-0.23591802,-0.6254037,0.007968426,0.23781183,0.29545593,3.5781477125548653,4.919000765100901,3.872578671359511
550.0,460.0,4.0,2.0,2.0,0,0,0,1,0,0,0,0,27,27,27,19,92,8,34,0.1523822505339078,-1.0107757,0.63394696,-0.49819365,0.018123478,0.39025018,0.20975511,-0.3280449,3.560352490530636,2.9359119443510204,2.569868963034877
520.0,485.7407407407408,3.0,2.0,2.0,0,0,0,1,0,0,0,0,23,25,29,24,61,39,42,0.7529859308651591,-0.42039585,0.034710288,0.25309327,-0.82787985,-0.09614855,-0.7597343,-0.6482214,3.3640523747556776,1.954871575386055,2.0726558275051805
450.0,485.7407407407408,4.0,2.0,4.0,0,0,0,1,0,0,0,0,19,24,28,29,73,27,44,0.7529859308651591,0.11071026,0.7483863,0.7168201,-0.039401874,0.23987505,0.031643093,0.0768573,3.462877930522458,1.9598537027418304,2.1249535954447487
470.0,485.7407407407408,3.0,1.0,1.0,0,0,0,1,0,0,0,0,24,32,22,23,52,48,54,0.8835082130917832,0.07528758,0.6756259,-0.32526842,-0.14609155,0.45836785,0.838195,1.0079355,3.413207427697188,1.9613987018961545,2.1284541753849986
480.0,474.1562176988901,4.0,2.0,2.0,0,0,0,1,0,0,0,0,32,36,24,8,74,26,34,0.1523822505339078,0.051107526,-0.48663306,-0.5602323,-0.47577417,-0.55842125,-0.39579275,0.026926309,3.3297467843811286,3.28039841225564,3.4331927436990592
950.0,541.4560458072834,3.0,2.0,1.0,0,0,0,1,0,0,0,0,12,50,21,18,41,59,57,0.669585086381348,-0.20078379,0.62923014,-0.118587434,-0.9732099,0.40361646,0.9299277,1.132999,3.670519866543912,4.916151746121555,3.924655076497217
360.0,434.5940728190728,2.0,1.0,2.0,0,0,0,1,0,0,0,0,25,29,24,21,70,30,47,0.7393853021709058,-0.5084172,0.5220795,-0.3457401,0.4937625,0.40664938,-0.19164726,1.018177,3.5140042262026787,2.7917490910316283,2.6478448387033517
220.0,504.1003368140868,1.0,2.0,1.0,0,0,0,1,0,0,0,0,11,62,16,11,34,66,73,0.4301378734581715,2.649806,0.2922827,-0.7788849,-0.98022276,0.12781265,1.0749956,-0.07804079,3.45300065186083,3.137663155184475,3.571625988921353
230.0,504.1003368140868,1.0,1.0,1.0,0,0,0,1,0,0,0,0,8,73,8,11,13,87,82,0.2802300589878849,1.364522,-0.09022164,-0.8344027,-0.87241733,-0.40642256,0.69068205,-0.41704658,3.469854208371648,3.357468093062698,3.498812660320065
560.0,485.7407407407408,4.0,2.0,2.0,0,0,0,1,0,0,0,0,31,42,20,7,43,57,41,0.7529859308651591,-0.7309488,-0.033009768,-0.6010709,-0.3342536,-0.035469085,0.9816848,-0.3905326,3.220968261286433,1.9363850647362064,2.147351971093774
430.0,652.3684210526316,2.0,1.0,1.0,0,0,0,1,0,0,0,0,15,44,25,16,39,61,54,0.4618244234594687,0.05438578,0.86651653,0.031871587,0.076876774,0.28171417,0.1581671,-0.28339007,3.610345998160685,3.825879346003517,3.698712073999451
370.0,460.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,28,22,18,32,69,31,56,0.1523822505339078,-0.36282557,-0.3628,-0.5675645,-0.5661799,0.03101179,-0.38980547,0.6942356,3.5829303040676863,2.912273208269571,2.5074786911389526
601.0202088452088,617.3367014742014,4.0,3.0,2.0,0,0,0,1,0,0,0,0,15,22,31,32,68,32,37,1.6308474532757682,-0.4829663,0.34311688,0.1014839,0.5016176,-0.29998326,1.1132473,0.18849549,3.697870548876651,3.8092348111636736,3.806266524155164
810.0,653.7110581275056,3.0,2.0,2.0,0,0,0,1,0,0,0,0,18,46,25,11,39,61,47,1.0653836045641285,-0.85792696,0.62311864,0.09426807,-0.0020788163,-0.6528394,-1.1164774,0.15126646,3.521407056775,3.84067892610025,3.836992631043156
650.0,653.7110581275056,2.0,1.0,1.0,0,0,0,0,0,1,0,0,16,40,28,16,48,52,56,1.1681125883453498,0.20271575,0.6909362,-0.14790839,-1.1177465,0.2415615,-0.59113026,-0.12485017,3.5632727187589106,3.800179297783583,3.5346769357487693
550.0,485.7407407407408,3.0,2.0,2.0,0,0,0,1,0,0,0,0,30,39,19,12,55,45,40,1.3990038445949802,0.31556046,0.25697958,0.28501657,-0.30955043,-0.56015193,-0.15934536,0.3505481,3.300711438824538,1.944341124178084,2.0729318749823067
680.0,579.0346805896806,3.0,2.0,2.0,0,0,0,1,0,0,0,0,12,53,21,13,21,79,53,0.6244741234404929,-0.05336392,-0.082508445,0.27352333,0.65170145,0.21708485,-0.33551994,-0.2587036,3.4917135037433016,3.835637443365335,3.309552357546559
490.0,485.7407407407408,3.0,1.0,2.0,0,0,0,1,0,0,0,0,26,25,25,24,60,40,49,1.5114561546935033,0.14473307,0.09837198,-0.16085956,-0.8541421,1.0494955,-0.06106794,-0.5188657,3.4067046778337025,1.9499256766067,2.1011525192183167
1050.0,670.5457047957049,4.0,1.0,2.0,0,0,0,1,0,0,0,0,12,53,26,9,43,57,49,1.3583667567157651,-0.68634593,0.5123571,0.25356182,0.01351738,-0.030761987,0.43505782,0.32589644,3.788684420265624,3.7800819071812777,3.974333712111145
700.0,580.9700130528256,3.0,1.0,1.0,0,0,0,1,0,0,0,0,33,17,31,19,87,13,35,0.733555566209105,-0.5987104,0.87325513,-0.53625345,-0.49490547,0.36249813,-0.43910232,0.38716656,3.3871577931676344,3.808216818408936,3.733180110289456
500.0,492.6923076923077,3.0,2.0,4.0,0,0,0,1,0,0,0,0,19,32,21,28,77,23,40,0.1523822505339078,0.82366776,-0.6776875,-0.59968996,-0.24420717,-0.3622361,-0.46169403,-0.4951638,3.4942092611506683,3.095911116666988,3.8636829520579794
375.0,653.284006961507,1.0,1.0,1.0,0,0,0,1,0,0,0,0,16,42,30,12,46,54,54,0.125946621476491,-1.1376489,0.24584901,0.6551485,-0.08307302,-0.9037814,-0.6967493,0.19100639,3.758265175158676,3.839490707872656,4.041020555219849
650.0,611.2902361452361,4.0,2.0,2.0,0,0,0,1,0,0,0,0,28,40,25,7,89,11,26,1.2805030883956157,0.42492628,-0.63623965,-0.79483664,1.1229761,-0.025787115,-0.38230953,-0.31320882,3.6701422293939983,2.912293114457107,3.5872244685802164
600.0,731.0018371677462,3.0,2.0,2.0,0,0,0,1,0,0,0,0,23,28,26,23,67,33,43,1.136705773599247,0.6410723,0.2049818,-0.29651114,0.8287837,0.2994227,0.09783831,0.31257552,3.500460952557848,3.801077408418829,3.696154702446571
550.0,562.1561066083793,4.0,2.0,2.0,0,0,0,1,0,0,0,0,35,35,26,5,44,56,29,0.8074934199165277,1.433718,-0.5584872,0.039673403,0.92140967,0.7234292,-0.40463164,-0.5933567,3.319048245473237,3.305122019476152,3.7321757685868193
850.0,850.0,4.0,2.0,2.0,0,0,0,1,0,0,0,0,21,18,26,35,70,30,48,0.1593685938390495,-0.9275905,0.5990963,0.05018115,0.5564372,0.7808236,-0.37846205,-1.4513903,2.153765378251244,2.852933155750065,3.6380135779663902
570.0,590.1521275407639,4.0,2.0,2.0,0,0,0,1,0,0,0,0,26,31,24,19,75,25,41,0.2818687232126299,-0.61178374,0.59242773,-0.1485134,0.22157533,-0.024170607,-0.4761,0.5601109,3.548790419425819,2.9568115226875813,3.614486218799355
500.0,547.3415004704898,4.0,1.0,4.0,0,0,0,1,0,0,0,0,31,26,21,22,69,31,44,1.865347140208442,0.3271066,-0.234949,0.5245297,-0.2644695,-0.30265817,-0.4365382,0.809084,3.499863563611098,2.9919018506519803,3.3743551794167947
500.0,467.84615384615387,3.0,2.0,2.0,0,0,0,1,0,0,0,0,38,23,33,6,92,8,29,0.1523822505339078,0.48248518,-0.2404927,-0.11008048,-0.02943243,0.637483,-0.33804807,-0.29070422,3.4772211575942187,2.918258776207375,3.7713735538790463
601.0202088452088,613.0085326235326,5.0,3.0,2.0,0,0,0,1,0,0,0,0,25,21,28,25,77,23,36,1.3125933198421151,-0.6018449,-0.66037834,0.3297127,0.69890296,-0.3334217,0.6184855,0.26375204,3.748594370329023,3.831260612699678,4.353312912307421
570.0,637.7777777777778,2.0,2.0,3.0,0,0,0,1,0,0,0,0,27,25,29,19,81,19,39,2.24409533588484,-0.7906892,0.4840473,0.3393666,0.07986532,-0.38136712,-0.28464094,0.9156291,3.3208673435759017,3.0820109701724885,3.940099684374117
